Code HB ,Locality,PracticeID,BNFCode,BNFName,Items,NIC,ActCost,Quantity,DDD,ADQ,Period,Health Board,date
7A1,6C1,W91028,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3268,60,0,0,202107,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.07.2021
7A3,6A5,W00141,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.07.2021
7A3,6A5,W00144,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.07.2021
7A3,6A5,W98010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.07.2021
7A3,6A5,W98036,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.07.2021
7A3,6A6,W98012,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.07.2021
7A7,6C4,W96005,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,POWYS TEACHING HEALTH BOARD,01.07.2021
7A7,6C4,W96009,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,POWYS TEACHING HEALTH BOARD,01.07.2021
7A7,6C4,W96013,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3268,60,0,0,202107,POWYS TEACHING HEALTH BOARD,01.07.2021
7A7,6C4,W96015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,POWYS TEACHING HEALTH BOARD,01.07.2021
7A7,6C4,W96438,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,24.13,22.393,10,0,0,202107,POWYS TEACHING HEALTH BOARD,01.07.2021
7A5,6A9,W95054,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3268,60,0,0,202107,CWM TAF UNIVERSITY HEALTH BOARD,01.07.2021
7A5,6A9,W95087,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,24.13,22.393,10,0,0,202107,CWM TAF UNIVERSITY HEALTH BOARD,01.07.2021
7A5,6B3,W95063,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,CWM TAF UNIVERSITY HEALTH BOARD,01.07.2021
7A5,6B8,W95026,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,CWM TAF UNIVERSITY HEALTH BOARD,01.07.2021
7A5,6B8,W95032,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1634,30,0,0,202107,CWM TAF UNIVERSITY HEALTH BOARD,01.07.2021
7A6,6A1,W93643,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,60.33,56.0172,25,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6B2,W00005,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6B2,W93011,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6B2,W95046,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6B2,W95065,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6B9,W93061,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6C2,W93619,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,24.13,22.4075,10,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6C3,W93055,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.08.2021
7A4,6A8,W97015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.08.2021
7A4,6A8,W97016,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.08.2021
7A4,6A8,W97028,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.08.2021
7A4,6A8,W97061,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.08.2021
7A4,6A8,W97286,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.08.2021
7A4,6B6,W97001,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,12.07,11.2146,5,0,0,202108,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.08.2021
7A2,6A3,W92002,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,HYWEL DDA UNIVERSITY HEALTH BOARD,01.08.2021
7A2,6A3,W92033,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,HYWEL DDA UNIVERSITY HEALTH BOARD,01.08.2021
7A2,6A4,W92039,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,108.6,100.8166,45,0,0,202108,HYWEL DDA UNIVERSITY HEALTH BOARD,01.08.2021
7A2,6B7,W92036,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,HYWEL DDA UNIVERSITY HEALTH BOARD,01.08.2021
7A2,6B7,W92037,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,36.2,33.6097,15,0,0,202108,HYWEL DDA UNIVERSITY HEALTH BOARD,01.08.2021
7A2,6B7,W92048,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,HYWEL DDA UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6A2,W94037,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6A2,W94609,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6A7,W00065,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,289.6,268.8026,120,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B1,W94026,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W00007,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,36.2,33.6097,15,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W91004,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,60.33,56.0047,25,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W91010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,3,217.2,201.6207,90,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W91019,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,48.26,44.815,20,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W91025,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W91058,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B4,W91059,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6B5,W91021,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6C1,W91002,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6C1,W91003,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,132.73,123.1992,55,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6C1,W91009,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A1,6C1,W91028,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A5,W00122,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A5,W00141,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A5,W00144,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A5,W98010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A5,W98036,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A6,W98012,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A3,6A6,W98043,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.08.2021
7A7,6C4,W96005,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,POWYS TEACHING HEALTH BOARD,01.08.2021
7A7,6C4,W96007,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,POWYS TEACHING HEALTH BOARD,01.08.2021
7A7,6C4,W96010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,24.13,22.4075,10,0,0,202108,POWYS TEACHING HEALTH BOARD,01.08.2021
7A7,6C4,W96013,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,36.2,33.6097,15,0,0,202108,POWYS TEACHING HEALTH BOARD,01.08.2021
7A7,6C4,W96015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,POWYS TEACHING HEALTH BOARD,01.08.2021
7A5,6A9,W95054,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.4138,60,0,0,202108,CWM TAF UNIVERSITY HEALTH BOARD,01.08.2021
7A5,6A9,W95087,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,24.13,22.4075,10,0,0,202108,CWM TAF UNIVERSITY HEALTH BOARD,01.08.2021
7A5,6A9,W95633,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CWM TAF UNIVERSITY HEALTH BOARD,01.08.2021
7A5,6B3,W95010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,48.27,44.8118,20,0,0,202108,CWM TAF UNIVERSITY HEALTH BOARD,01.08.2021
7A5,6B8,W95023,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.2069,30,0,0,202108,CWM TAF UNIVERSITY HEALTH BOARD,01.08.2021
7A6,6A1,W93036,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6B2,W00005,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6B2,W93011,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6B2,W95046,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6B2,W95065,1502010J0BSAAEL,Versatis_Medic Plastr 5%,4,289.6,268.7116,120,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6B9,W93045,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6B9,W93061,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6C2,W93619,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,48.26,44.7958,20,0,0,202109,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.09.2021
7A4,6A8,W97015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.09.2021
7A4,6A8,W97027,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,12.07,11.2098,5,0,0,202109,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.09.2021
7A4,6A8,W97286,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.09.2021
7A2,6A3,W92033,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,HYWEL DDA UNIVERSITY HEALTH BOARD,01.09.2021
7A2,6A3,W92440,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,HYWEL DDA UNIVERSITY HEALTH BOARD,01.09.2021
7A2,6B7,W92036,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,HYWEL DDA UNIVERSITY HEALTH BOARD,01.09.2021
7A2,6B7,W92048,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,HYWEL DDA UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6A2,W94037,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6A2,W94039,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6A7,W00065,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6A7,W91007,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B1,W94023,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B1,W94026,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B4,W91004,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B4,W91010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B4,W91019,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,48.26,44.7958,20,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B4,W91025,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B4,W91030,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,205.13,190.3116,85,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B4,W91058,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B5,W91015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B5,W91021,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6B5,W91039,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6C1,W91009,1502010J0BSAAEL,Versatis_Medic Plastr 5%,4,289.6,268.7116,120,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A1,6C1,W91028,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.09.2021
7A3,6A5,W00141,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.09.2021
7A3,6A5,W00144,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.09.2021
7A3,6A5,W98036,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.09.2021
7A3,6A6,W98012,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.09.2021
7A3,6A6,W98043,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.09.2021
7A7,6C4,W96005,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,POWYS TEACHING HEALTH BOARD,01.09.2021
7A7,6C4,W96007,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,POWYS TEACHING HEALTH BOARD,01.09.2021
7A7,6C4,W96009,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,POWYS TEACHING HEALTH BOARD,01.09.2021
7A7,6C4,W96012,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,144.8,134.3434,60,0,0,202109,POWYS TEACHING HEALTH BOARD,01.09.2021
7A7,6C4,W96013,1502010J0BSAAEL,Versatis_Medic Plastr 5%,3,217.2,201.5337,90,0,0,202109,POWYS TEACHING HEALTH BOARD,01.09.2021
7A7,6C4,W96015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,POWYS TEACHING HEALTH BOARD,01.09.2021
7A5,6A9,W95054,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.3558,60,0,0,202109,CWM TAF UNIVERSITY HEALTH BOARD,01.09.2021
7A5,6A9,W95087,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,CWM TAF UNIVERSITY HEALTH BOARD,01.09.2021
7A5,6A9,W95633,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,CWM TAF UNIVERSITY HEALTH BOARD,01.09.2021
7A5,6B3,W95010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,96.54,89.585,40,0,0,202109,CWM TAF UNIVERSITY HEALTH BOARD,01.09.2021
7A5,6B8,W95023,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.1779,30,0,0,202109,CWM TAF UNIVERSITY HEALTH BOARD,01.09.2021
7A6,6A1,W93023,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.10.2021
7A6,6A1,W93037,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.1532,60,0,0,202110,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.10.2021
7A6,6B2,W00005,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.1532,60,0,0,202110,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.10.2021
7A6,6B2,W95046,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.10.2021
7A6,6B2,W95065,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.10.2021
7A6,6B9,W93061,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,ANEURIN BEVAN UNIVERSITY HEALTH BOARD,01.10.2021
7A4,6A8,W97002,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.1532,60,0,0,202110,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.10.2021
7A4,6A8,W97016,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.10.2021
7A4,6A8,W97023,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,144.8,134.1407,60,0,0,202110,CARDIFF AND VALE UNIVERSITY HEALTH BOARD,01.10.2021
7A2,6A3,W92002,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,HYWEL DDA UNIVERSITY HEALTH BOARD,01.10.2021
7A2,6B7,W92037,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.1532,60,0,0,202110,HYWEL DDA UNIVERSITY HEALTH BOARD,01.10.2021
7A2,6B7,W92048,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,HYWEL DDA UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6A2,W94039,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6A7,W00065,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,144.8,134.1532,60,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6A7,W91007,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6A7,W94001,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B1,W94023,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,144.8,134.1407,60,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B1,W94029,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,144.8,134.1407,60,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W00007,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,36.2,33.5445,15,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W91004,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W91010,1502010J0BSAAEL,Versatis_Medic Plastr 5%,3,217.2,201.2298,90,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W91019,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W91025,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W91030,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,205.13,190.0244,85,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W91058,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B4,W94571,1502010J0BSAAEL,Versatis_Medic Plastr 5%,3,156.87,145.3461,65,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B5,W91015,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B5,W91039,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6B5,W91040,1502010J0BSAAEL,Versatis_Medic Plastr 5%,1,72.4,67.0766,30,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
7A1,6C1,W91003,1502010J0BSAAEL,Versatis_Medic Plastr 5%,2,265.46,245.9204,110,0,0,202110,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.10.2021
